timestep,synergy_sum,alpha_values,beta_values,nil_values,alpha_repeats,beta_repeats,nil_repeats,alpha_mean,beta_mean,nil_mean,alpha_std,beta_std,nil_std,total_repeats
1,105.88214261036298,"[0.054124718360475915, 0.1634622748204212, 0.21762429777081213, 0.3300686649703623, 0.4131684913507841, 0.503218701031447, 0.5595538307398771, 0.5994517706881121, 0.17790780821492905, 0.16812973648244703, 0.32304024279587323, 0.38283659573590223, 0.48814478629976465, 0.5446161109002692, 0.6181776786385615, 0.6491177998651184, 0.2283301830098292, 0.3212498412473565, 0.37833906655552746, 0.48901975357698735, 0.5433253706661996, 0.6511501116630642, 0.7080386321654145, 0.7240983017845689, 0.3348694201531421, 0.3579705937684746, 0.4839617250396285, 0.5414156883658195, 0.6502372019348174, 0.7166340827258055, 0.7716969076061251, 0.8234675148205001, 0.3780886486103337, 0.47376614005425915, 0.5328847697033959, 0.6548270231666643, 0.6725740194302879, 0.7978164119823534, 0.8495413675895275, 0.8395763484671742, 0.47158596577309897, 0.5500407171994592, 0.6352632470986266, 0.7049391779089346, 0.8048166499720737, 0.8197947483677809, 0.8796898322617883, 0.944868351997044, 0.5775868604288278, 0.6087675264494584, 0.7453351134509907, 0.794876797303079, 0.840055499790076, 0.9054516458222751, 0.9626729556967379, 0.9252920682292873, 0.6215848379024749, 0.6807057290582536, 0.7796317938512747, 0.8369177909792493, 0.9031851023608498, 0.9513160302190479, 0.9463385665567201, 1.022616455293488]","[0.0005382474033246328, 0.10827265047709851, 0.12080816802177322, 0.11375366407193176, 0.05402939677540814, 0.07424199298467767, 0.06722315826580272, 0.04922919372721768, 0.11100767107822468, 0.11524637403820574, 0.10166897990249336, 0.092295622648713, 0.07845657015709913, 0.09669597156574297, 0.06664314993980999, 0.06855104958266764, 0.12302970131810004, 0.07496832149801946, 0.09995006257096367, 0.07461061131947767, 0.0839249467842095, 0.08674926602964621, 0.07289639215220363, 0.0666789106731606, 0.08833858748309809, 0.053214860755978165, 0.09665326237945085, 0.07077965053896154, 0.0886015047821745, 0.09770031528320734, 0.039238542427509036, 0.07329220533108458, 0.0545578333631055, 0.08723912903511509, 0.13912061492822464, 0.07902477197542583, 0.08427894339944397, 0.07368655470510187, 0.043197013717632474, 0.04593005412476822, 0.03670379345964547, 0.1492849155530676, 0.09284529434050338, 0.077878188743261, 0.07845337558880563, 0.10448043442106453, 0.04433814759281114, 0.08661358031083688, 0.0945539697756335, 0.11348408458553018, 0.05625688675542985, 0.08123009467645202, 0.11270668713488108, 0.04423479113490925, 0.07425377316791898, 0.03450277650606483, 0.12897799588403808, 0.06702870568995564, 0.08771961332330348, 0.0645083843443024, 0.05077490978617671, 0.02606798385788518, 0.03459285624925251, 0.03911793916628248]","[0.05358647095715128, 0.027812152787135166, 0.05358647095715128, 0.16977527558649327, 0.341002777445364, 0.39841001661101866, 0.4709963678772383, 0.5502225769608944, 0.027812152787135166, 0.05358647095715128, 0.16977527558649327, 0.258283644909921, 0.39841001661101866, 0.42750632872975003, 0.5502225769608944, 0.5738890931112661, 0.054662965763800545, 0.2131118757700168, 0.258283644909921, 0.4075655967957896, 0.42750632872975003, 0.5610235095224277, 0.6337760312311268, 0.6486809644153297, 0.2131118757700168, 0.3059858642989153, 0.37152249633598444, 0.44453312515469967, 0.5553677984465477, 0.5950558063135128, 0.7127836636555946, 0.7396882752529623, 0.32434171896677183, 0.37152249633598444, 0.3570216666535115, 0.5553677984465477, 0.5950558063135128, 0.7147877358184868, 0.8125045064146073, 0.803505332363926, 0.4199738883534249, 0.3570216666535115, 0.5021771669474351, 0.6215201901364917, 0.7147877358184868, 0.6609297788590064, 0.803505332363926, 0.854660898737431, 0.4529025602107179, 0.49260684201843685, 0.6817745450647269, 0.6897232630454487, 0.6609297788590064, 0.8434130916235746, 0.854660898737431, 0.8975563383036103, 0.49260684201843685, 0.5980834760110383, 0.6897232630454487, 0.7622591660989958, 0.8434130916235746, 0.9196515610673929, 0.8975563383036103, 0.9834985161272054]",0,4,41,0.6098258765113017,0.07807707967600414,0.514009074727253,0.23111021547914373,0.02877551080197721,0.24899347979542363,45
2,120.37412959246863,"[0.27026031448490284, 0.2358531370758273, 0.3317616140728212, 0.4008735320844994, 0.48045491284589015, 0.5725120825479624, 0.6449465124442724, 0.7496629160450423, 0.21240125912256716, 0.33843130266574994, 0.40035136905668717, 0.4627012135077547, 0.5409647265089655, 0.6007985769234161, 0.7352662116579245, 0.7595867823259522, 0.37141993218100894, 0.4171218585130087, 0.4810643417438968, 0.5457566433935148, 0.6110382949664496, 0.7267099769652366, 0.7530377415575573, 0.8248581591076433, 0.43655353297795846, 0.5097767621954813, 0.5964602635023464, 0.6290333755080183, 0.7027153563024058, 0.7593552783161094, 0.8472597746397987, 0.8963066291437771, 0.5359237609160765, 0.5813622778771484, 0.6549092831043115, 0.7239672071460176, 0.7913857125254613, 0.8362906152726004, 0.9126160515735893, 0.9038366435725133, 0.5204154939896143, 0.653147685662089, 0.7333297488721605, 0.7850724547502202, 0.8434477565978411, 0.888874060655378, 0.9124348104782604, 0.9705427222126222, 0.6721058629804236, 0.6675361812297275, 0.7764878164666956, 0.8713437507993549, 0.878318535434629, 0.8993722816553922, 0.9639197774719345, 0.9645606557595897, 0.6434670130620238, 0.7700675630462399, 0.8149851671355345, 0.8802032044236872, 0.9014377168974645, 0.959315556336621, 0.94414460043684, 1.0303225003091954]","[0.013531069424089853, 0.144710840247873, 0.03427728598162484, 0.05614183661292111, 0.10024067295637006, 0.12325995139808953, 0.10577751346854934, 0.09794911422165836, 0.13216431971584233, 0.07578142639319771, 0.06257411870696766, 0.10833396602786192, 0.11029343272091312, 0.06936150266150382, 0.08021377215358391, 0.06223160813914441, 0.08318004915651835, 0.1295877482546973, 0.08120058351315976, 0.08340978481761134, 0.05039359235103882, 0.08373688031791467, 0.100788992049544, 0.0357744824830971, 0.14095247826108817, 0.08456744702074567, 0.0876951306578062, 0.07478506400517049, 0.08560325882582723, 0.10961362603614043, 0.05327065216757331, 0.06537579577727667, 0.09268243935151825, 0.09159720233587783, 0.06666313926910171, 0.08306559746943423, 0.0897541378651621, 0.07653396824552947, 0.05107818236831933, 0.036472948741920565, 0.06142894133410818, 0.05428161656512055, 0.10341740758903371, 0.0705453065970821, 0.07958597538009654, 0.024628959678290503, 0.0260540402439304, 0.0290468900547636, 0.06438202832125449, 0.1088056068504908, 0.07499186271584084, 0.05058573465033199, 0.046453411809516676, 0.028933620147601247, 0.07478304954442934, 0.05085219934195498, 0.10681870195108911, 0.07929981272060775, 0.06149755195964581, 0.05289600759954902, 0.024530843375300353, 0.08281275268686358, 0.0681077001018821, 0.03657921084549842]","[0.256729245060813, 0.031275369785169524, 0.2837913839089927, 0.33336773798495034, 0.34970179202345486, 0.3984313390024638, 0.4983972575630105, 0.651713801823384, 0.031275369785169524, 0.256729245060813, 0.33336773798495034, 0.34970179202345486, 0.3984313390024638, 0.4983972575630105, 0.651713801823384, 0.6922247852617276, 0.256729245060813, 0.2630121041251699, 0.36179166628601594, 0.45429991551835225, 0.5460457067703431, 0.6272149409492752, 0.6193065759177213, 0.7743479077235741, 0.2630121041251699, 0.40611763607503565, 0.45429991551835225, 0.5460457067703431, 0.6272149409492752, 0.6193065759177213, 0.7743479077235741, 0.8423180672080501, 0.40611763607503565, 0.4383893838575549, 0.5650070785120499, 0.6306901978403476, 0.6855352082265288, 0.7150703340499427, 0.8583015378427302, 0.8526145393326549, 0.4383893838575549, 0.5850842278855325, 0.5862087870003532, 0.7185151265943831, 0.7150703340499427, 0.8654495144757285, 0.8680154755374927, 0.9295845947936188, 0.5850842278855325, 0.5366483111109347, 0.6924219693807793, 0.797001911794509, 0.8160448418086387, 0.8680154755374927, 0.8654495144757285, 0.9228283749906638, 0.5366483111109347, 0.6924219693807793, 0.7502857150131129, 0.8160448418086387, 0.8734565262837279, 0.8654495144757285, 0.8734565262837279, 0.9937432894636968]",0,18,89,0.6832881070786829,0.07462413819119604,0.5905266383286262,0.20374755370766476,0.02966348755301103,0.22682298161982115,107
3,136.14576556369906,"[0.5750606227960176, 0.5949093242421727, 0.7546305505387828, 0.8409756313985263, 0.9727275654439523, 0.9988921987500913, 0.9949549265354314, 0.9863298344433022, 0.5952562341287557, 0.6874819287231749, 0.8054690675829784, 0.9402002498177651, 0.97528245447216, 1.000359085735428, 0.9928607495404294, 0.9125916343386158, 0.698108065292975, 0.7953474670002245, 0.8934028908862531, 0.961388956025602, 1.0188116909987455, 0.9653500042090185, 0.8649115062753963, 0.884887968353616, 0.8329064229632461, 0.8305199128306606, 0.9555098193964002, 0.9937563259414495, 0.9642688065218357, 0.8744042681153554, 0.8065333377602334, 0.6719937612720276, 0.8548572306645971, 0.9795257898444961, 0.9310601956074904, 0.9691331216709478, 0.8955215487104355, 0.7887126132992257, 0.6380161554104682, 0.5997801475770337, 1.0046558940477246, 0.9292970131963899, 0.9698926711576747, 0.8969822829868648, 0.7758132473327934, 0.6509346047790554, 0.5089360328707411, 0.39926897587738824, 0.9736436526925477, 0.9598468828233716, 0.8977023124909002, 0.7478592593786563, 0.651233962666272, 0.5027557630084171, 0.33091617845655225, 0.19124626083543025, 0.9209453974100988, 0.94028464903267, 0.7879983278157047, 0.7211997276938443, 0.539006072468009, 0.3663803726768909, 0.2006872806817386, 0.15039614001513968]","[0.029246662919597766, 0.15915278256989096, 0.10822668818842904, 0.08353782381628738, 0.08527901459607709, 0.07868733929048902, 0.01657947947652692, 0.019748081332202405, 0.15943214778336898, 0.11436130796372242, 0.09904066611384138, 0.11182321739423555, 0.0806208720929932, 0.03494291897739292, 0.06690939985573514, 0.10648469228206209, 0.10900560755241909, 0.09006835619162434, 0.10303171832439789, 0.05794429160441865, 0.035123485700799706, 0.09198217761052081, 0.10411065042779229, 0.07749738863506098, 0.08040845181171098, 0.06437832002836698, 0.0743226967667796, 0.04398792388703661, 0.06804885276760042, 0.11360139055230109, 0.0832949302839013, 0.1256508778444005, 0.0857893728511179, 0.09922415781199885, 0.05372145251918423, 0.07082461515892018, 0.1067443303946223, 0.12793227644103358, 0.12459688880993772, 0.19225987285319512, 0.08319888039210943, 0.04740683955337947, 0.10683839356288843, 0.07939751656130314, 0.1403610657373597, 0.14156941645481386, 0.15976179109717303, 0.16340371149755967, 0.0255686005623554, 0.10133047981026988, 0.057412780685033075, 0.12072112331615174, 0.16744160575050898, 0.1386949664691492, 0.18172769889550386, 0.22500856695779226, 0.06193371625215438, 0.05972659324375638, 0.1169239920072372, 0.17213491908689488, 0.12529340901845146, 0.16615924820086728, 0.23128850601593007, 0.018933107811919633]","[0.5458139598764198, 0.37057030409713426, 0.6043072857156153, 0.7228400312832438, 0.8547263180673312, 0.8991285538724607, 0.9718932853869634, 0.9665817531110998, 0.37057030409713426, 0.5458139598764198, 0.6913176373461403, 0.804858047833402, 0.8991285538724607, 0.9660866792902235, 0.9073132026728047, 0.76306182745068, 0.5458139598764198, 0.6913176373461403, 0.7949484214672626, 0.9009583090398742, 0.9660866792902235, 0.8530438591869641, 0.7586042329737184, 0.7807689492769438, 0.7238807609429927, 0.7535618145352426, 0.8594311770491095, 0.9258931350974194, 0.8530438591869641, 0.7586042329737184, 0.6850073399042209, 0.4943152233916843, 0.7535618145352426, 0.8594311770491095, 0.847676280222718, 0.8544905343094559, 0.7649827088630491, 0.6506051096052186, 0.4943152233916843, 0.33356415354993635, 0.915407330897636, 0.847676280222718, 0.8544905343094559, 0.8158832764572429, 0.6319632009159998, 0.48870997738250865, 0.33356415354993635, 0.1693292478270593, 0.9487835664042068, 0.8590116811579445, 0.8213744883803922, 0.6231678033991657, 0.4789681084449441, 0.36188721308886146, 0.13146303220322003, -0.12639289946723398, 0.8590116811579445, 0.8632565862561968, 0.6231678033991657, 0.4789681084449441, 0.36188721308886146, 0.13146303220322003, -0.12639289946723398, 0.13146303220322003]",4,28,130,0.7861652035548468,0.10046656422535244,0.6604067163964877,0.21774386326703707,0.04808847177633707,0.26613970694684996,162
4,-9.32444864986632,"[0.9248237795187859, 0.9480589108259476, 0.9582218988103482, 0.9019023339491289, 0.78792188850159, 0.5947145689773933, 0.2961174930586787, 0.15280489116996987, 0.9746262853349847, 0.9504193047198676, 0.9571625060141522, 0.8369594282543659, 0.6327072885338011, 0.3930839404035982, 0.12105653681638676, -0.11749563456339929, 0.9622027105053513, 1.0148324848102106, 0.8321248286503613, 0.6652666240789697, 0.42467065187158676, 0.113075357444192, -0.18996741726185318, -0.3855591723601484, 0.9898567596383638, 0.8201524047134148, 0.7268002561425215, 0.4166080836363355, 0.14023633628965335, -0.14808181271980994, -0.43353812225306265, -0.6097767708920832, 0.782181116591952, 0.6962700597046501, 0.41364965836447903, 0.15196611074238828, -0.12907123876059204, -0.43054791558755445, -0.6635229450328936, -0.7577758288563756, 0.5800163691940495, 0.42814501578154085, 0.13086980746702914, -0.1014739597925711, -0.4497516612161593, -0.6428428741166172, -0.8403003655270461, -0.9073196023311921, 0.3526901904055944, 0.14953996346827753, -0.13425747159661713, -0.43990126081359804, -0.6403954928975121, -0.8795793155104603, -0.9398409766592289, -0.9355873354167651, 0.19764239333354705, -0.03803946156178103, -0.3211429762339311, -0.6058797611121053, -0.8094687886550656, -0.9510905738981551, -0.9784334874852257, -0.9971200224993053]","[0.02674933387327244, 0.08690710209350454, 0.042803143937660666, 0.0713447653858606, 0.146449361001768, 0.16338131203231587, 0.2881637440896212, 0.3895211046171605, 0.1059232604243198, 0.03214367175647371, 0.05320978359542472, 0.15186443571857694, 0.22719427729323707, 0.2939658954920505, 0.3654567666495804, 0.30065910858447, 0.007713401521682629, 0.06132559002262577, 0.14431446390330788, 0.24177043670585902, 0.2613966365944924, 0.298658143749172, 0.29632355822034945, 0.20298564462989196, 0.0999421001803234, 0.14737504242486388, 0.2592069702464125, 0.2727602627050896, 0.2863811356870865, 0.3130526206111314, 0.2562915285068573, 0.18787702244158244, 0.13047276944507719, 0.264889314906364, 0.2608052268341916, 0.32056939277422575, 0.2829099229908819, 0.287199560730784, 0.205337322390072, 0.10287134783616712, 0.193638949416724, 0.26364994319354046, 0.3136209136247737, 0.25992971537877096, 0.2813141377089202, 0.2489873850846472, 0.13160135873166165, 0.056789649749002455, 0.254319334786263, 0.2998977407337523, 0.3014151354275849, 0.25982552479980286, 0.2855780282964229, 0.14858935206232968, 0.058628156436566554, 0.06409374106631577, 0.2924724466743638, 0.30193717243999535, 0.25061760102392655, 0.243855664312584, 0.1583509206434467, 0.04457057571524129, 0.07031451281542087, 0.009489599503649193]","[0.8980744456455135, 0.8269462688283313, 0.8980744456455135, 0.8157979464201598, 0.6687280265046485, 0.42601976472488945, 0.05241211089550968, -0.2367162134471906, 0.8269462688283313, 0.8980744456455135, 0.8994063207440621, 0.6687280265046485, 0.3896051222460934, 0.05241211089550968, -0.24740339979928216, -0.5400030110326537, 0.9515731133920584, 0.9120132396630348, 0.673951219032263, 0.3896051222460934, 0.15035925238065423, -0.24740339979928216, -0.5400030110326537, -0.6725579038339724, 0.8489813083036308, 0.6716233816974001, 0.460041813662689, 0.11288578691203502, -0.17278153335523638, -0.49712537484273145, -0.6982711279840633, -0.8666892803526728, 0.6716233816974001, 0.40095295927060687, 0.11288578691203502, -0.17278153335523638, -0.49712537484273145, -0.7352189436159853, -0.8676391036452473, -0.902498454751091, 0.40095295927060687, 0.1352938094351761, -0.19807789206459087, -0.40579761191310537, -0.7352189436159853, -0.897484757993058, -1.0252129357570452, -0.9876304229956562, 0.1352938094351761, -0.19807789206459087, -0.46266432972475735, -0.7268484717123386, -0.949177341698453, -1.0310369109564725, -1.0066096220029546, -1.0252129357570452, -0.09483005334081676, -0.46266432972475735, -0.6705209832963858, -0.949177341698453, -1.0310369109564725, -1.0066096220029546, -1.0310369109564725, -1.0066096220029546]",4,32,173,0.09283774987675558,0.19893209440983586,-0.13197642595446513,0.6497499159661119,0.10097222831751945,0.6753620029470865,209
5,-70.0836835615336,"[0.6099425217386524, 0.39474677593189916, -0.005158060980826125, -0.46706641161597756, -0.7559458054281816, -0.9303559259155244, -0.7880263294485582, -0.6233745052212653, 0.39239037092941675, 0.15439469278163237, -0.3230591070442993, -0.6531041288959276, -0.8693663048993547, -0.834665492015051, -0.6416126516189475, -0.42475246604274003, 0.0056635708387586985, -0.32186698988057566, -0.6505676930842961, -0.8721315002547619, -0.8679794762169094, -0.6422338067215582, -0.27172066970014835, 0.02113982429967054, -0.4340221626180707, -0.6469555473079319, -0.8977234243669682, -0.8813027288833103, -0.644914620993294, -0.2807086970781506, 0.16572950538959644, 0.3908800953845531, -0.775974073343653, -0.8617189129679395, -0.870586426253474, -0.6739830354115324, -0.2911784772548772, 0.14244174165921752, 0.5347804975984122, 0.7734555358615413, -0.8543633638071343, -0.8787412907925838, -0.6638093521667887, -0.2690149188822862, 0.12269778694725729, 0.5393510796259524, 0.8246279790897919, 0.8392511871578798, -0.8632909202429087, -0.620475847758963, -0.2529892922503114, 0.15125304730401487, 0.548695905877935, 0.7856354076829029, 0.8420004982415178, 0.8116367364864766, -0.5960866354473116, -0.43992640234784525, 0.014681592267249707, 0.45532814977110503, 0.7313626061354039, 0.8712610927644927, 0.7852824883726425, 0.7855650904947924]","[0.03169026313018353, 0.3563262700544991, 0.457364842192395, 0.4297195687817179, 0.2991303661094667, 0.09679467217378464, 0.13932017200683414, 0.3601440688054965, 0.35802233349441936, 0.4563864123215753, 0.466809993652128, 0.3248489328006964, 0.1051033608811103, 0.1391346921705797, 0.3571386694107987, 0.38281564822437475, 0.4048860652379384, 0.46239968922378283, 0.3497972671779051, 0.09128673901618488, 0.11051791903684254, 0.3275026374322682, 0.43335021051214906, 0.4332496617711941, 0.4011609369555807, 0.36639879612350623, 0.12097211393826632, 0.1187830543404109, 0.31132669482593023, 0.4776201254600334, 0.4822314837591487, 0.3306957874310229, 0.3485681755707683, 0.14643466661539734, 0.14578403927835623, 0.3389745257769007, 0.4715189389849962, 0.4779193116426338, 0.3381398137906876, 0.17809043908115918, 0.11453748481647465, 0.1476837651084541, 0.34287366055322976, 0.46000163489324924, 0.45824853245274083, 0.359208262786142, 0.20753166785842256, 0.04926609407617859, 0.11185995303267693, 0.31249312218603553, 0.4834427244115534, 0.47376076440130654, 0.3591018056834897, 0.20717640084337677, 0.0575310460375802, 0.3086949778698575, 0.29241151642876567, 0.4868717842049751, 0.4584726313286592, 0.32039584954318473, 0.15483699351997798, 0.0512915032970665, 0.2923154985316388, 0.013159950632162187]","[0.5782522586084688, 0.14002077180669467, -0.33303674213161, -0.7945312383260223, -0.9763113992683551, -1.0130179653937894, -0.9763113992683551, -0.9835185740267617, 0.1329515567992474, -0.3240702256797043, -0.8311299216265491, -0.9968202728878164, -1.0130179653937894, -0.9763113992683551, -1.0130179653937894, -0.7441502331854988, -0.2830254994211219, -0.8311299216265491, -1.0031442270985924, -0.9874800635148918, -0.9968202728878164, -1.0130179653937894, -0.7602439380154485, -0.3066836306394701, -0.734851084666263, -1.0234164160409425, -1.0374326276601689, -1.0031442270985924, -0.9874800635148918, -0.7602439380154485, -0.32600638330397097, 0.11351019094909937, -1.0234164160409425, -1.0374326276601689, -1.0234164160409425, -1.0374326276601689, -0.7688819964670391, -0.3429447896053114, 0.19030514462506298, 0.6333335399542505, -0.9744249795581291, -1.0234164160409425, -1.0374326276601689, -0.7688819964670391, -0.3429447896053114, 0.1702273619022605, 0.5764436439985761, 0.7724051398626303, -1.0214803045688947, -0.9744249795581291, -0.7831653771531755, -0.3280746608657574, 0.1702273619022605, 0.5764436439985761, 0.7724051398626303, 0.3751164326464142, -0.8884981518760772, -0.785227079006656, -0.3153051405830997, 0.20949802444295618, 0.5853669542615219, 0.7987250411269546, 0.3751164326464142, 0.7724051398626303]",10,36,213,-0.17103996366449176,0.2961176091201613,-0.4619283305923384,0.6060196638409102,0.14402276438700412,0.6213106032432695,259
6,-57.734757514908836,"[-1.0018316073381444, -0.6718995320791366, -0.29221642330196235, 0.29937099390256, 0.6986563245160795, 0.6832851206383492, 0.21411496951524908, -0.05214206818605649, -0.6326111579974478, -0.47784280770146537, 0.0930904257348642, 0.5448420843464068, 0.6761062096408428, 0.4122806681929213, -0.0775813669581743, -0.4584557559646158, -0.24520382249403164, 0.13746208931257295, 0.47275168115146576, 0.6739719503462243, 0.4135907066463315, -0.1349945908835385, -0.5872374519430257, -0.7196819342747937, 0.3476666483723509, 0.5061425879800925, 0.6778520516890362, 0.3554656829634143, -0.17244701116481997, -0.5746343846239669, -0.684429643059514, -0.6094318223206413, 0.7110335710968135, 0.6676722803299111, 0.3648781049297881, -0.1714549551116119, -0.5955582207935047, -0.6991160326379926, -0.3856067291710047, -0.05788343906544028, 0.6285700807034965, 0.41099296234140104, -0.14735416753845365, -0.5698104381401017, -0.6950466845330554, -0.3742431197145505, 0.1611810282766477, 0.47583274537525977, 0.20669735315313845, -0.1089027084908627, -0.5588345811370825, -0.6978046144241936, -0.34619109691418437, 0.13489579303266397, 0.6459001618363258, 0.709458437500719, -0.08808148583518682, -0.45067316540854513, -0.7286043062705084, -0.5585364561689102, -0.10393947897724758, 0.5332070122625971, 0.6850087766712757, 1.0375961259556323]","[0.0804504447764377, 0.0652718013858258, 0.5588309665010822, 0.6684750965844313, 0.41009450046097184, 0.055325513792157104, 0.526540084716966, 0.7668099527664707, 0.09736413245058884, 0.527817777305022, 0.7201121753566015, 0.44272731684769845, 0.10132662703106654, 0.5762976701173216, 0.7386902945237728, 0.4250682326149276, 0.4833199653599842, 0.706355563221589, 0.4294003876052026, 0.13992322688699427, 0.573724818834808, 0.7165186804375837, 0.42513335261006585, 0.13519923493208633, 0.622560622966127, 0.42126095380584017, 0.16640331717577123, 0.5455507940531614, 0.707494276535769, 0.4154300896761231, 0.16878825283702822, 0.569139330168169, 0.3762455191891917, 0.13548391323589964, 0.5573270399775957, 0.6843264113828593, 0.4075042848313294, 0.18093623295276065, 0.6045331382560549, 0.6508949103942944, 0.04863712872918224, 0.5661268909375499, 0.6982830656706027, 0.3813946996611851, 0.16100149350703966, 0.6285721911401488, 0.6798832636500423, 0.3646738528749704, 0.5315653889593789, 0.7037016459339696, 0.40577014300524755, 0.14752339812013943, 0.6044327947070768, 0.6693712844826165, 0.3931702189144977, 0.18665545155861327, 0.6878603732260178, 0.39937899369102686, 0.1217601336460387, 0.5732765544865308, 0.6316045912219027, 0.38982414110082386, 0.16896786734094293, 0.0468357830500955]","[-1.0822820521145822, -0.7618764302956417, -1.0822820521145822, -0.6447641058165686, 0.11970722611894222, 0.6055235339788616, -0.17587342716572704, -0.8189520209525272, -0.7618764302956417, -1.0822820521145822, -0.6447641058165686, 0.08592555608975283, 0.5560242170602612, -0.17587342716572704, -0.8189520209525272, -1.0592411250669214, -0.9213811625617068, -0.6090580601251993, 0.006366427780674755, 0.5136797154434113, -0.16810708109972225, -0.8899612491338309, -1.0592411250669214, -0.8189520209525272, -0.5268989835715024, 0.006366427780674755, 0.5119230903657399, -0.208744927782056, -0.8899612491338309, -1.016595201856691, -0.8899612491338309, -1.0592411250669214, 0.17940326729893707, 0.5119230903657399, -0.208744927782056, -0.8695307280291215, -1.016595201856691, -0.8899612491338309, -1.016595201856691, -0.5285289164324078, 0.588867102265349, -0.1705433093395496, -0.8483149645584261, -0.9887856724355496, -0.8695307280291215, -1.016595201856691, -0.5293086121566465, 0.1935152661525676, -0.19839232402010648, -0.8483149645584261, -1.0144448849191792, -0.8483149645584261, -0.9887856724355496, -0.5394554997199763, 0.24322262706767506, 0.4466790460065485, -0.7759418590612046, -1.0144448849191792, -0.8483149645584261, -1.0144448849191792, -0.5615560951918948, 0.2500033594156999, 0.4466790460065485, 0.9907603429055367]",14,40,255,-0.002354819253270932,0.4339832539714574,-0.46118748524346476,0.5166683220358235,0.2215548387369261,0.5717691126767199,309
7,-80.482103150798,"[0.32479178482575793, -0.22970051491255702, -0.36905686061076004, 0.003162716950392719, 0.42036723396983483, 0.2061191610151094, -0.24960662799286804, -0.17051834902116902, -0.23514899662927194, -0.2071091222239528, -0.21444919455478906, 0.12060944900927778, 0.25738724272671976, 0.04987968307465898, -0.19806263704773458, -0.41241623725223003, -0.4127444134005438, -0.24087043608944075, 0.12751536591781798, 0.24942796830201003, 0.024681177173304786, -0.23367627647217634, -0.15156034787215594, -0.039742579675872726, -0.054242250597714925, 0.14404591801266026, 0.2217542397910004, 0.03176452686388087, -0.2355121711939363, -0.11888128643991464, 0.18407261090595958, 0.3679459124816762, 0.4352040430822024, 0.22222216977634782, 0.05921041724153325, -0.2228854614794084, -0.15364045995211983, 0.19663312522171852, 0.2844262353787332, 0.3062678752923267, 0.18497651315332955, 0.06457153001605329, -0.23855396240462273, -0.15993903620555985, 0.2029072210270117, 0.27409589281874175, -0.005649044320873653, -0.20237523260478107, -0.29411226816807984, -0.23649870358587172, -0.13822079813990837, 0.18479571777494283, 0.2764820829303936, -0.022376803187458966, -0.25183096078589523, -0.3946251058142167, -0.21238169080349473, -0.4338698973866708, -0.0638986041698731, 0.3846213586074281, 0.31209025866718765, -0.2030826866483436, -0.40134016807215867, -0.42862291973197575]","[0.012975434217097792, 0.8612885789574942, 0.48270787977787655, 0.601904362910753, 0.8290912435416301, 0.1497666997049445, 0.8878787051696395, 0.3300494204055303, 0.8652237328304964, 0.5344219555384396, 0.6248958224730289, 0.8316223547826864, 0.17366652145254488, 0.956747697917449, 0.3055108249819262, 0.6577175160681445, 0.5310291692569742, 0.6061385143164494, 0.870911646093556, 0.16438112659056853, 0.9269272395511404, 0.3229176925226581, 0.7577797485978188, 0.6525013247976275, 0.5726891117747059, 0.9322782375134321, 0.144283147674538, 0.9652663852890355, 0.32696243980908296, 0.7827240641579135, 0.7390016844118864, 0.3408607344455471, 0.8487506803808117, 0.1286961496691386, 1.0169947842654823, 0.3017385389319505, 0.7774123664297321, 0.7574029451567799, 0.37968090676064187, 0.870866789159601, 0.11204140933312351, 0.971193575429852, 0.33340506717686724, 0.7980242589879307, 0.7271764509702258, 0.3493529465294143, 0.9594249991038425, 0.1524001892243907, 0.9262748929441605, 0.3439325070814228, 0.7688093136447496, 0.7563728553292154, 0.3621565531400404, 0.9526456389161496, 0.17712614050943548, 0.8067908977616771, 0.33845019635996604, 0.7292755964139951, 0.7296234169859414, 0.3477741717604449, 0.8889296762828712, 0.16807745285288622, 0.8112448678728567, 0.010967154427873632]","[0.31181635060866014, -0.8477368830830317, -0.7521443569766479, -0.8477368830830317, -0.7521443569766479, 0.050479533931691335, -0.9028898361736396, -0.5005677694266993, -0.8640823282331765, -0.8111774830830347, -0.8477368830830317, -0.7521443569766479, 0.050479533931691335, -0.9108374904138771, -0.5016933840802916, -0.9028898361736396, -0.8111774830830347, -0.8640823282331765, -0.8111774830830347, 0.05626191577788103, -0.9108374904138771, -0.6053356587810831, -0.9108374904138771, -0.5016933840802916, -0.8640823282331765, -0.8111774830830347, 0.05626191577788103, -0.9691608853921203, -0.6053356587810831, -0.9108374904138771, -0.6053356587810831, -0.10364819765386442, -0.7648229761614525, 0.08704409267995819, -0.9691608853921203, -0.5334734268673949, -0.9691608853921203, -0.6053356587810831, -0.10364819765386442, -0.924515860608233, 0.08704409267995819, -0.946181576936875, -0.6082755254164556, -0.9691608853921203, -0.5334734268673949, -0.08582173485637663, -1.00476782115674, -0.41765576530410214, -1.028828631986833, -0.6082755254164556, -0.946181576936875, -0.6082755254164556, -0.10540171696192885, -1.00476782115674, -0.4395900741598494, -1.00476782115674, -0.5508318871634608, -1.028828631986833, -0.6082755254164556, -0.10540171696192885, -0.9446610473820587, -0.4395900741598494, -1.00476782115674, -0.4395900741598494]",14,44,311,-0.026799573022506084,0.5835177251144701,-0.626290680174495,0.245677740921212,0.29443982506617705,0.35590675571560987,369
